MO_Name;Weekday;Hour;Number;Count
Алексеевский;вт;6.0;0.49336889322665306;4.0
Алексеевский;вт;7.0;0.5273943341388361;4.0
Алексеевский;вт;8.0;0.5103816136827446;4.0
Алексеевский;вт;9.0;0.42531801140228714;3.0
Алексеевский;вт;10.0;0.4763561727705616;3.0
Алексеевский;вт;11.0;0.4763561727705616;3.0
Алексеевский;вт;12.0;0.4423307318583786;3.0
Алексеевский;вт;13.0;0.5103816136827446;4.0
Алексеевский;вт;14.0;0.5784324955071105;5.0
Алексеевский;вт;15.0;0.6975215386997509;6.0
Алексеевский;вт;16.0;0.6124579364192935;5.0
Алексеевский;вт;17.0;0.561419775051019;4.0
Алексеевский;вт;18.0;0.4423307318583786;3.0
Алексеевский;вт;19.0;0.4593434523144701;4.0
Алексеевский;вт;20.0;0.4933688932266531;4.0
Алексеевский;вт;21.0;0.4423307318583786;4.0
Алексеевский;вт;22.0;0.45934345231447016;4.0
Алексеевский;вт;23.0;0.4423307318583786;3.0
Алексеевский;пн;0.0;0.629470656875385;5.0
Алексеевский;пн;1.0;0.629470656875385;5.0
Алексеевский;пн;2.0;0.6124579364192935;5.0
Алексеевский;пн;3.0;0.6124579364192935;5.0
Алексеевский;пн;4.0;0.561419775051019;4.0
Алексеевский;пн;5.0;0.49336889322665306;4.0
Алексеевский;пн;6.0;0.5444070545949276;4.0
Алексеевский;пн;7.0;0.42531801140228714;3.0
Алексеевский;пн;8.0;0.4763561727705616;4.0
Алексеевский;пн;9.0;0.5273943341388361;4.0
Алексеевский;пн;10.0;0.6464833773314764;5.0
Алексеевский;пн;11.0;0.595445215963202;5.0
Алексеевский;пн;12.0;0.629470656875385;5.0
Алексеевский;пн;13.0;0.4933688932266531;4.0
Алексеевский;пн;14.0;0.5103816136827445;4.0
Алексеевский;пн;15.0;0.6124579364192935;5.0
Алексеевский;пн;16.0;0.6464833773314764;5.0
Алексеевский;пн;17.0;0.6124579364192935;5.0
Алексеевский;пн;18.0;0.629470656875385;5.0
Алексеевский;пн;19.0;0.6634960977875679;5.0
Алексеевский;пн;20.0;0.595445215963202;4.0
Алексеевский;пн;21.0;0.6634960977875679;5.0
Алексеевский;пн;22.0;0.6975215386997509;5.0
Алексеевский;пн;23.0;0.7145342591558423;5.0
Алексеевский;пт;0.0;0.3742798500340127;3.0
Алексеевский;пт;1.0;0.3742798500340127;3.0
Алексеевский;пт;2.0;0.3742798500340127;3.0
Алексеевский;пт;3.0;0.3232416886657382;3.0
Алексеевский;пт;4.0;0.30622896820964673;2.0
Алексеевский;пт;5.0;0.20415264547309783;1.0
Алексеевский;пт;6.0;0.30622896820964673;3.0
Алексеевский;пт;7.0;0.3232416886657382;3.0
Алексеевский;пт;8.0;0.3232416886657382;2.0
Алексеевский;пт;9.0;0.4253180114022871;3.0
Алексеевский;пт;10.0;0.37427985003401265;2.0
Алексеевский;пт;11.0;0.3232416886657382;2.0
Алексеевский;пт;12.0;0.3402544091218297;2.0
Алексеевский;пт;13.0;0.35726712957792117;2.0
Алексеевский;пт;14.0;0.44233073185837857;3.0
Алексеевский;пт;15.0;0.5103816136827446;4.0
Алексеевский;пт;16.0;0.49336889322665306;4.0
Алексеевский;пт;17.0;0.4763561727705616;4.0
Алексеевский;пт;18.0;0.49336889322665306;4.0
Алексеевский;пт;19.0;0.4933688932266531;3.0
Алексеевский;пт;20.0;0.44233073185837857;3.0
Алексеевский;пт;21.0;0.561419775051019;4.0
Алексеевский;пт;22.0;0.595445215963202;4.0
Алексеевский;пт;23.0;0.6464833773314764;5.0
Алексеевский;сб;0.0;0.6464833773314764;5.0
Алексеевский;сб;1.0;0.6634960977875679;5.0
Алексеевский;сб;2.0;0.6634960977875679;5.0
Алексеевский;сб;3.0;0.6124579364192935;4.0
Алексеевский;сб;4.0;0.6124579364192935;4.0
Алексеевский;сб;5.0;0.595445215963202;4.0
Алексеевский;сб;6.0;0.6805088182436594;5.0
Алексеевский;сб;7.0;0.7315469796119338;5.0
Алексеевский;сб;8.0;0.6975215386997509;6.0
Алексеевский;сб;9.0;0.6805088182436594;5.0
Алексеевский;сб;10.0;0.6634960977875679;5.0
Алексеевский;сб;11.0;0.561419775051019;4.0
Алексеевский;сб;12.0;0.4763561727705616;3.0
Алексеевский;сб;13.0;0.39129257049010413;3.0
Алексеевский;сб;14.0;0.3402544091218297;2.0
Алексеевский;сб;15.0;0.39129257049010413;2.0
Алексеевский;сб;16.0;0.30622896820964673;2.0
Алексеевский;сб;17.0;0.44233073185837857;3.0
Алексеевский;сб;18.0;0.4253180114022871;3.0
Алексеевский;сб;19.0;0.4083052909461956;3.0
Алексеевский;сб;20.0;0.4253180114022871;3.0
Алексеевский;сб;21.0;0.4253180114022871;3.0
Алексеевский;сб;22.0;0.4253180114022871;3.0
Алексеевский;сб;23.0;0.45934345231447005;3.0
Алексеевский;ср;0.0;0.4423307318583786;3.0
Алексеевский;ср;1.0;0.4933688932266531;4.0
Алексеевский;ср;2.0;0.4763561727705616;4.0
Алексеевский;ср;3.0;0.5273943341388361;4.0
Алексеевский;ср;4.0;0.42531801140228714;4.0
Алексеевский;ср;5.0;0.35726712957792117;3.0
Алексеевский;ср;6.0;0.4083052909461956;3.0
Алексеевский;ср;7.0;0.40830529094619566;3.0
Алексеевский;ср;8.0;0.3912925704901042;3.0
Алексеевский;ср;9.0;0.3402544091218297;3.0
Алексеевский;ср;10.0;0.4423307318583786;3.0
Алексеевский;ср;11.0;0.4763561727705616;4.0
Алексеевский;ср;12.0;0.49336889322665306;4.0
Алексеевский;ср;13.0;0.42531801140228714;3.0
Алексеевский;ср;14.0;0.4423307318583786;3.0
Алексеевский;ср;15.0;0.5273943341388361;4.0
Алексеевский;ср;16.0;0.4423307318583786;3.0
