MO_Name;Weekday;Hour;Provider;Number
Арбат;вт;15.0;2;0.08559549520911318
Чертаново Южное;вт;15.0;2;0.0
Бутырский;вт;15.0;2;0.23003930275412
Тверской;вт;15.0;2;0.20735130864061752
Чертаново Северное;вт;15.0;2;0.0
Якиманка;вт;15.0;2;0.09286937226944793
Котловка;вт;15.0;2;0.0
Останкинский;вт;15.0;2;0.021346230235677877
Донской;вт;15.0;2;0.14119634051486976
Бибирево;вт;15.0;2;0.013850517419767328
Бирюлёво Западное;вт;15.0;2;0.0
Марьина Роща;вт;15.0;2;0.1712263287633208
Нагорный;вт;15.0;2;0.0
Свиблово;вт;15.0;2;0.0
Даниловский;вт;15.0;2;0.07860403982616887
Мещанский;вт;15.0;2;0.2960204692445308
Южное Медведково;вт;15.0;2;0.0
Замоскворечье;вт;15.0;2;0.2710817854342992
Северное Медведково;вт;15.0;2;0.0
Нагатино-Садовники;вт;15.0;2;0.0
Москворечье-Сабурово;вт;15.0;2;0.0
Царицыно;вт;15.0;2;0.0
Басманный;вт;15.0;2;0.3504717402196255
Красносельский;вт;15.0;2;0.49981157028285456
Ростокино;вт;15.0;2;0.025451341865397194
Таганский;вт;15.0;2;0.2538890306122208
Алексеевский;вт;15.0;2;0.2211653659291893
Сокольники;вт;15.0;2;0.10363013844771445
Бирюлёво Восточное;вт;15.0;2;0.0
Бабушкинский;вт;15.0;2;0.0
Южнопортовый;вт;15.0;2;0.2924887641662545
Ярославский;вт;15.0;2;0.0
Печатники;вт;15.0;2;0.02908818493089821
Богородское;вт;15.0;2;0.0
Метрогородок;вт;15.0;2;0.0
Лефортово;вт;15.0;2;0.21843528986367902
Орехово-Борисово Северное;вт;15.0;2;0.0
Лосиноостровский;вт;15.0;2;0.0
Нижегородский;вт;15.0;2;0.035575950908116806
Перово;вт;15.0;2;0.0
Орехово-Борисово Южное;вт;15.0;2;0.012604340598275369
Марьино;вт;15.0;2;0.0
Вешняки;вт;15.0;2;0.0
Преображенское;вт;15.0;2;0.0
Соколиная Гора;вт;15.0;2;0.0
Люблино;вт;15.0;2;0.0
Текстильщики;вт;15.0;2;0.0
Братеево;вт;15.0;2;0.0
Зябликово;вт;15.0;2;0.0
Рязанский;вт;15.0;2;0.0
Измайлово;вт;15.0;2;0.0
Новогиреево;вт;15.0;2;0.0
Кузьминки;вт;15.0;2;0.0
Гольяново;вт;15.0;2;0.0
Северное Измайлово;вт;15.0;2;0.0
Капотня;вт;15.0;2;0.0
Выхино-Жулебино;вт;15.0;2;0.0
Восточное Измайлово;вт;15.0;2;0.0
Ивановское;вт;15.0;2;0.0
Кунцево;вт;15.0;2;0.0
Саларьево-Румянцево;вт;15.0;2;0.0
Южное Бутово;вт;15.0;2;0.0
Выхино;вт;15.0;2;0.0
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;15.0;2;0.0
Бульвар Дмитрия Донского;вт;15.0;2;0.0
Новокосино;вт;15.0;2;0.0
Аэропорт Шереметьево;вт;15.0;2;0.0
Аэропорт Домодедово;вт;15.0;2;0.0
Аэропорт Внуково;вт;15.0;2;0.0
Филёвский Парк;вт;16.0;2;0.009244475704429482
Щукино;вт;16.0;2;0.0
Нагатинский Затон;вт;16.0;2;0.0
Дмитровский;вт;16.0;2;0.0
Тёплый Стан;вт;16.0;2;0.0
Ховрино;вт;16.0;2;0.0
Ломоносовский;вт;16.0;2;0.0
Можайский;вт;16.0;2;0.0
Строгино;вт;16.0;2;0.0
Крылатское;вт;16.0;2;0.0
Головинский;вт;16.0;2;0.0
Южное Тушино;вт;16.0;2;0.0
Северное Тушино;вт;16.0;2;0.0
Черёмушки;вт;16.0;2;0.016336035899706895
Покровское-Стрешнево;вт;16.0;2;0.0
Хорошёво-Мнёвники;вт;16.0;2;0.0
Очаково-Матвеевское;вт;16.0;2;0.0
Тропарёво-Никулино;вт;16.0;2;0.0
Левобережный;вт;16.0;2;0.0
Фили-Давыдково;вт;16.0;2;0.0
Обручевский;вт;16.0;2;0.0
Раменки;вт;16.0;2;0.07113094898622437
Войковский;вт;16.0;2;0.08320189170628296
Сокол;вт;16.0;2;0.25426617925421363
Западное Дегунино;вт;16.0;2;0.0
Проспект Вернадского;вт;16.0;2;0.0
Ясенево;вт;16.0;2;0.0
Дорогомилово;вт;16.0;2;0.17137968749717664
Коньково;вт;16.0;2;0.0
Хорошёвский;вт;16.0;2;0.09348624572841437
Беговой;вт;16.0;2;0.0
Коптево;вт;16.0;2;0.0
Аэропорт;вт;16.0;2;0.1335298660502561
Пресненский;вт;16.0;2;0.09184380065457637
Бескудниковский;вт;16.0;2;0.02711031701502547
Гагаринский;вт;16.0;2;0.1450162049349022
Тимирязевский;вт;16.0;2;0.0338589467460179
Лианозово;вт;16.0;2;0.0
Хамовники;вт;16.0;2;0.07968734146977823
Восточное Дегунино;вт;16.0;2;0.0
Савёловский;вт;16.0;2;0.10108595025425819
Академический;вт;16.0;2;0.17209765801494256
Зюзино;вт;16.0;2;0.04967988979538948
Алтуфьевский;вт;16.0;2;0.026971614578314086
Марфино;вт;16.0;2;0.0
Чертаново Центральное;вт;16.0;2;0.0
Отрадное;вт;16.0;2;0.0
Арбат;вт;16.0;2;0.12839324281366976
Чертаново Южное;вт;16.0;2;0.0
Бутырский;вт;16.0;2;0.15925797882977538
Тверской;вт;16.0;2;0.12197135802389265
Чертаново Северное;вт;16.0;2;0.0
Якиманка;вт;16.0;2;0.09286937226944793
Котловка;вт;16.0;2;0.0
Останкинский;вт;16.0;2;0.014230820157118585
Донской;вт;16.0;2;0.07844241139714986
Бибирево;вт;16.0;2;0.0
Бирюлёво Западное;вт;16.0;2;0.0
Марьина Роща;вт;16.0;2;0.09512573820184489
Нагорный;вт;16.0;2;0.0
Свиблово;вт;16.0;2;0.0
Даниловский;вт;16.0;2;0.08574986162854785
Мещанский;вт;16.0;2;0.1381428856474477
Южное Медведково;вт;16.0;2;0.0
Замоскворечье;вт;16.0;2;0.14596711523385342
Северное Медведково;вт;16.0;2;0.0
Нагатино-Садовники;вт;16.0;2;0.0
Москворечье-Сабурово;вт;16.0;2;0.0
Царицыно;вт;16.0;2;0.0
Басманный;вт;16.0;2;0.2973699613984701
Красносельский;вт;16.0;2;0.32130743803897793
Ростокино;вт;16.0;2;0.025451341865397194
Таганский;вт;16.0;2;0.20973441659270411
Алексеевский;вт;16.0;2;0.2211653659291893
Сокольники;вт;16.0;2;0.07772260383578583
Бирюлёво Восточное;вт;16.0;2;0.0
Бабушкинский;вт;16.0;2;0.0
Южнопортовый;вт;16.0;2;0.2924887641662545
Ярославский;вт;16.0;2;0.0
Печатники;вт;16.0;2;0.02908818493089821
Богородское;вт;16.0;2;0.0
Метрогородок;вт;16.0;2;0.0
Лефортово;вт;16.0;2;0.1886486594277228
Орехово-Борисово Северное;вт;16.0;2;0.0
Лосиноостровский;вт;16.0;2;0.0
Нижегородский;вт;16.0;2;0.04743460121082241
Перово;вт;16.0;2;0.0
Орехово-Борисово Южное;вт;16.0;2;0.012604340598275369
Марьино;вт;16.0;2;0.0
Вешняки;вт;16.0;2;0.0
Преображенское;вт;16.0;2;0.0
Соколиная Гора;вт;16.0;2;0.0
Люблино;вт;16.0;2;0.0
Текстильщики;вт;16.0;2;0.0
Братеево;вт;16.0;2;0.0
Зябликово;вт;16.0;2;0.0
Рязанский;вт;16.0;2;0.0
Измайлово;вт;16.0;2;0.0
Новогиреево;вт;16.0;2;0.0
Кузьминки;вт;16.0;2;0.0
Гольяново;вт;16.0;2;0.0
Северное Измайлово;вт;16.0;2;0.0
Капотня;вт;16.0;2;0.0
Выхино-Жулебино;вт;16.0;2;0.0
Восточное Измайлово;вт;16.0;2;0.0
Ивановское;вт;16.0;2;0.0
Кунцево;вт;16.0;2;0.0
Саларьево-Румянцево;вт;16.0;2;0.0
Южное Бутово;вт;16.0;2;0.0
Выхино;вт;16.0;2;0.0
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;16.0;2;0.0
Бульвар Дмитрия Донского;вт;16.0;2;0.0
Новокосино;вт;16.0;2;0.0
Аэропорт Шереметьево;вт;16.0;2;0.0
Аэропорт Домодедово;вт;16.0;2;0.0
Аэропорт Внуково;вт;16.0;2;0.0
Филёвский Парк;вт;17.0;2;0.0
Щукино;вт;17.0;2;0.0
Нагатинский Затон;вт;17.0;2;0.0
Дмитровский;вт;17.0;2;0.0
Тёплый Стан;вт;17.0;2;0.0
Ховрино;вт;17.0;2;0.0
Ломоносовский;вт;17.0;2;0.0
Можайский;вт;17.0;2;0.0
Строгино;вт;17.0;2;0.0
Крылатское;вт;17.0;2;0.0
Головинский;вт;17.0;2;0.0
Южное Тушино;вт;17.0;2;0.0
Северное Тушино;вт;17.0;2;0.0
Черёмушки;вт;17.0;2;0.03267207179941379
Покровское-Стрешнево;вт;17.0;2;0.0
Хорошёво-Мнёвники;вт;17.0;2;0.0
Очаково-Матвеевское;вт;17.0;2;0.0
Тропарёво-Никулино;вт;17.0;2;0.0
Левобережный;вт;17.0;2;0.0
Фили-Давыдково;вт;17.0;2;0.012754254383056825
Обручевский;вт;17.0;2;0.0
Раменки;вт;17.0;2;0.06164682245472778
Войковский;вт;17.0;2;0.06656151336502637
Сокол;вт;17.0;2;0.17798632547794954
Западное Дегунино;вт;17.0;2;0.0
Проспект Вернадского;вт;17.0;2;0.0
Ясенево;вт;17.0;2;0.0
Дорогомилово;вт;17.0;2;0.06855187499887065
Коньково;вт;17.0;2;0.0
Хорошёвский;вт;17.0;2;0.09348624572841437
Беговой;вт;17.0;2;0.04406071294424121
Коптево;вт;17.0;2;0.018496968291311852
Аэропорт;вт;17.0;2;0.07630278060014634
Пресненский;вт;17.0;2;0.06888285049093228
Бескудниковский;вт;17.0;2;0.02711031701502547
Гагаринский;вт;17.0;2;0.08056455829716788
Тимирязевский;вт;17.0;2;0.04232368343252238
Лианозово;вт;17.0;2;0.0
Хамовники;вт;17.0;2;0.0973956395741734
Восточное Дегунино;вт;17.0;2;0.0
Савёловский;вт;17.0;2;0.0673906335028388
Академический;вт;17.0;2;0.14080717473949844
Зюзино;вт;17.0;2;0.01655996326512983
Алтуфьевский;вт;17.0;2;0.05394322915662817
Марфино;вт;17.0;2;0.0
Чертаново Центральное;вт;17.0;2;0.0
Отрадное;вт;17.0;2;0.0
Арбат;вт;17.0;2;0.3851797284410093
Чертаново Южное;вт;17.0;2;0.0
Бутырский;вт;17.0;2;0.17695330981086152
Тверской;вт;17.0;2;0.02439427160477853
Чертаново Северное;вт;17.0;2;0.0
Якиманка;вт;17.0;2;0.0
Котловка;вт;17.0;2;0.0
Останкинский;вт;17.0;2;0.021346230235677877
Донской;вт;17.0;2;0.04706544683828992
Бибирево;вт;17.0;2;0.0
Бирюлёво Западное;вт;17.0;2;0.0
Марьина Роща;вт;17.0;2;0.07610059056147592
Нагорный;вт;17.0;2;0.0
Свиблово;вт;17.0;2;0.0
Даниловский;вт;17.0;2;0.10004150523330582
Мещанский;вт;17.0;2;0.1381428856474477
Южное Медведково;вт;17.0;2;0.0
Замоскворечье;вт;17.0;2;0.06255733510022289
Северное Медведково;вт;17.0;2;0.0
Нагатино-Садовники;вт;17.0;2;0.0
Москворечье-Сабурово;вт;17.0;2;0.0
Царицыно;вт;17.0;2;0.0
Басманный;вт;17.0;2;0.138064624935004
Красносельский;вт;17.0;2;0.21420495869265194
Ростокино;вт;17.0;2;0.025451341865397194
Таганский;вт;17.0;2;0.16557980257318747
Алексеевский;вт;17.0;2;0.17012720456091485
Сокольники;вт;17.0;2;0.07772260383578583
Бирюлёво Восточное;вт;17.0;2;0.0
Бабушкинский;вт;17.0;2;0.0
Южнопортовый;вт;17.0;2;0.21449176038858667
Ярославский;вт;17.0;2;0.0
Печатники;вт;17.0;2;0.019392123287265473
Богородское;вт;17.0;2;0.0
Метрогородок;вт;17.0;2;0.0
Лефортово;вт;17.0;2;0.1985775362397082
Орехово-Борисово Северное;вт;17.0;2;0.0
Лосиноостровский;вт;17.0;2;0.0
Нижегородский;вт;17.0;2;0.011858650302705602
Перово;вт;17.0;2;0.0
Орехово-Борисово Южное;вт;17.0;2;0.012604340598275369
Марьино;вт;17.0;2;0.0
Вешняки;вт;17.0;2;0.0
Преображенское;вт;17.0;2;0.0
Соколиная Гора;вт;17.0;2;0.0
Люблино;вт;17.0;2;0.0
Текстильщики;вт;17.0;2;0.0
Братеево;вт;17.0;2;0.0
Зябликово;вт;17.0;2;0.0
Рязанский;вт;17.0;2;0.0
Измайлово;вт;17.0;2;0.0
Новогиреево;вт;17.0;2;0.0
Кузьминки;вт;17.0;2;0.0
Гольяново;вт;17.0;2;0.0
Северное Измайлово;вт;17.0;2;0.0
Капотня;вт;17.0;2;0.0
Выхино-Жулебино;вт;17.0;2;0.0
Восточное Измайлово;вт;17.0;2;0.0
Ивановское;вт;17.0;2;0.0
Кунцево;вт;17.0;2;0.0
Саларьево-Румянцево;вт;17.0;2;0.0
Южное Бутово;вт;17.0;2;0.0
Выхино;вт;17.0;2;0.0
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;17.0;2;0.0
Бульвар Дмитрия Донского;вт;17.0;2;0.0
Новокосино;вт;17.0;2;0.0
Аэропорт Шереметьево;вт;17.0;2;0.0
Аэропорт Домодедово;вт;17.0;2;0.0
Аэропорт Внуково;вт;17.0;2;0.0
Филёвский Парк;вт;18.0;2;0.0
Щукино;вт;18.0;2;0.0
Нагатинский Затон;вт;18.0;2;0.0
Дмитровский;вт;18.0;2;0.0
Тёплый Стан;вт;18.0;2;0.0
Ховрино;вт;18.0;2;0.0
Ломоносовский;вт;18.0;2;0.0
Можайский;вт;18.0;2;0.0
Строгино;вт;18.0;2;0.0
Крылатское;вт;18.0;2;0.0
Головинский;вт;18.0;2;0.0
Южное Тушино;вт;18.0;2;0.0
Северное Тушино;вт;18.0;2;0.0
Черёмушки;вт;18.0;2;0.03267207179941379
Покровское-Стрешнево;вт;18.0;2;0.0
Хорошёво-Мнёвники;вт;18.0;2;0.0
Очаково-Матвеевское;вт;18.0;2;0.0
Тропарёво-Никулино;вт;18.0;2;0.0
Левобережный;вт;18.0;2;0.0
Фили-Давыдково;вт;18.0;2;0.0
Обручевский;вт;18.0;2;0.0
Раменки;вт;18.0;2;0.06638888572047608
Войковский;вт;18.0;2;0.06656151336502637
Сокол;вт;18.0;2;0.10170647170168545
Западное Дегунино;вт;18.0;2;0.0
Проспект Вернадского;вт;18.0;2;0.0
Ясенево;вт;18.0;2;0.0
Дорогомилово;вт;18.0;2;0.0914024999984942
Коньково;вт;18.0;2;0.0
Хорошёвский;вт;18.0;2;0.0727115244554334
Беговой;вт;18.0;2;0.022030356472120604
Коптево;вт;18.0;2;0.018496968291311852
Аэропорт;вт;18.0;2;0.1144541709002195
Пресненский;вт;18.0;2;0.03061460021819212
Бескудниковский;вт;18.0;2;0.02711031701502547
Гагаринский;вт;18.0;2;0.06445164663773431
Тимирязевский;вт;18.0;2;0.0338589467460179
Лианозово;вт;18.0;2;0.0
Хамовники;вт;18.0;2;0.044270745260987905
Восточное Дегунино;вт;18.0;2;0.0
Савёловский;вт;18.0;2;0.10108595025425819
Академический;вт;18.0;2;0.07822620818861026
Зюзино;вт;18.0;2;0.01655996326512983
Алтуфьевский;вт;18.0;2;0.026971614578314086
Марфино;вт;18.0;2;0.0
Чертаново Центральное;вт;18.0;2;0.0
Отрадное;вт;18.0;2;0.0
Арбат;вт;18.0;2;0.21398873802278293
Чертаново Южное;вт;18.0;2;0.0
Бутырский;вт;18.0;2;0.19464864079194769
Тверской;вт;18.0;2;0.06098567901194633
Чертаново Северное;вт;18.0;2;0.0
Якиманка;вт;18.0;2;0.03714774890777917
Котловка;вт;18.0;2;0.0
Останкинский;вт;18.0;2;0.014230820157118585
Донской;вт;18.0;2;0.09413089367657984
Бибирево;вт;18.0;2;0.0
Бирюлёво Западное;вт;18.0;2;0.0
Марьина Роща;вт;18.0;2;0.05707544292110694
Нагорный;вт;18.0;2;0.0
Свиблово;вт;18.0;2;0.0
Даниловский;вт;18.0;2;0.06431239622141088
Мещанский;вт;18.0;2;0.1381428856474477
Южное Медведково;вт;18.0;2;0.0
Замоскворечье;вт;18.0;2;0.10426222516703816
Северное Медведково;вт;18.0;2;0.0
Нагатино-Садовники;вт;18.0;2;0.0
Москворечье-Сабурово;вт;18.0;2;0.0
Царицыно;вт;18.0;2;0.0
Басманный;вт;18.0;2;0.10620355764231075
Красносельский;вт;18.0;2;0.16065371901948897
Ростокино;вт;18.0;2;0.025451341865397194
Таганский;вт;18.0;2;0.1545411490683083
Алексеевский;вт;18.0;2;0.17012720456091485
Сокольники;вт;18.0;2;0.07772260383578583
Бирюлёво Восточное;вт;18.0;2;0.0
Бабушкинский;вт;18.0;2;0.0
Южнопортовый;вт;18.0;2;0.17549325849975272
Ярославский;вт;18.0;2;0.0
Печатники;вт;18.0;2;0.019392123287265473
Богородское;вт;18.0;2;0.0
Метрогородок;вт;18.0;2;0.0
Лефортово;вт;18.0;2;0.22836416667566445
Орехово-Борисово Северное;вт;18.0;2;0.0
Лосиноостровский;вт;18.0;2;0.0
Нижегородский;вт;18.0;2;0.023717300605411204
Перово;вт;18.0;2;0.0
Орехово-Борисово Южное;вт;18.0;2;0.0
Марьино;вт;18.0;2;0.0
Вешняки;вт;18.0;2;0.0
Преображенское;вт;18.0;2;0.0
Соколиная Гора;вт;18.0;2;0.0
Люблино;вт;18.0;2;0.0
Текстильщики;вт;18.0;2;0.0
Братеево;вт;18.0;2;0.0
Зябликово;вт;18.0;2;0.0
Рязанский;вт;18.0;2;0.0
Измайлово;вт;18.0;2;0.0
Новогиреево;вт;18.0;2;0.0
Кузьминки;вт;18.0;2;0.0
Гольяново;вт;18.0;2;0.0
Северное Измайлово;вт;18.0;2;0.0
Капотня;вт;18.0;2;0.0
Выхино-Жулебино;вт;18.0;2;0.0
Восточное Измайлово;вт;18.0;2;0.0
Ивановское;вт;18.0;2;0.0
Кунцево;вт;18.0;2;0.0
Саларьево-Румянцево;вт;18.0;2;0.0
Южное Бутово;вт;18.0;2;0.0
Выхино;вт;18.0;2;0.0
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;18.0;2;0.0
Бульвар Дмитрия Донского;вт;18.0;2;0.0
Новокосино;вт;18.0;2;0.0
Аэропорт Шереметьево;вт;18.0;2;0.0
Аэропорт Домодедово;вт;18.0;2;0.0
Аэропорт Внуково;вт;18.0;2;0.0
Филёвский Парк;вт;19.0;2;0.0
Щукино;вт;19.0;2;0.0
Нагатинский Затон;вт;19.0;2;0.0
Дмитровский;вт;19.0;2;0.0
Тёплый Стан;вт;19.0;2;0.0
Ховрино;вт;19.0;2;0.0
Ломоносовский;вт;19.0;2;0.0
Можайский;вт;19.0;2;0.0
Строгино;вт;19.0;2;0.0
Крылатское;вт;19.0;2;0.0
Головинский;вт;19.0;2;0.0
Южное Тушино;вт;19.0;2;0.0
Северное Тушино;вт;19.0;2;0.0
Черёмушки;вт;19.0;2;0.0
Покровское-Стрешнево;вт;19.0;2;0.0
Хорошёво-Мнёвники;вт;19.0;2;0.0
Очаково-Матвеевское;вт;19.0;2;0.0
Тропарёво-Никулино;вт;19.0;2;0.0
Левобережный;вт;19.0;2;0.0
Фили-Давыдково;вт;19.0;2;0.0
Обручевский;вт;19.0;2;0.0
Раменки;вт;19.0;2;0.08535713878346923
Войковский;вт;19.0;2;0.06656151336502637
Сокол;вт;19.0;2;0.07627985377626409
Западное Дегунино;вт;19.0;2;0.0
Проспект Вернадского;вт;19.0;2;0.0
Ясенево;вт;19.0;2;0.0
Дорогомилово;вт;19.0;2;0.11425312499811775
Коньково;вт;19.0;2;0.0
Хорошёвский;вт;19.0;2;0.062324163818942915
Беговой;вт;19.0;2;0.0
Коптево;вт;19.0;2;0.055490904873935556
Аэропорт;вт;19.0;2;0.15260556120029267
Пресненский;вт;19.0;2;0.05357555038183621
Бескудниковский;вт;19.0;2;0.02711031701502547
Гагаринский;вт;19.0;2;0.12890329327546862
Тимирязевский;вт;19.0;2;0.04232368343252238
Лианозово;вт;19.0;2;0.0
Хамовники;вт;19.0;2;0.06197904336538307
Восточное Дегунино;вт;19.0;2;0.0
Савёловский;вт;19.0;2;0.0673906335028388
Академический;вт;19.0;2;0.14080717473949844
Зюзино;вт;19.0;2;0.01655996326512983
Алтуфьевский;вт;19.0;2;0.026971614578314086
Марфино;вт;19.0;2;0.0
Чертаново Центральное;вт;19.0;2;0.0
Отрадное;вт;19.0;2;0.0
Арбат;вт;19.0;2;0.2995842332318961
Чертаново Южное;вт;19.0;2;0.0
Бутырский;вт;19.0;2;0.19464864079194769
Тверской;вт;19.0;2;0.0365914074071678
Чертаново Северное;вт;19.0;2;0.0
Якиманка;вт;19.0;2;0.0
Котловка;вт;19.0;2;0.0
Останкинский;вт;19.0;2;0.014230820157118585
Донской;вт;19.0;2;0.07844241139714986
Бибирево;вт;19.0;2;0.0
Бирюлёво Западное;вт;19.0;2;0.0
Марьина Роща;вт;19.0;2;0.03805029528073796
Нагорный;вт;19.0;2;0.0
Свиблово;вт;19.0;2;0.0
Даниловский;вт;19.0;2;0.042874930814273925
Мещанский;вт;19.0;2;0.05920409384890616
Южное Медведково;вт;19.0;2;0.0
Замоскворечье;вт;19.0;2;0.14596711523385342
Северное Медведково;вт;19.0;2;0.0
Нагатино-Садовники;вт;19.0;2;0.0
Москворечье-Сабурово;вт;19.0;2;0.0
Царицыно;вт;19.0;2;0.0
Басманный;вт;19.0;2;0.11682391340654183
Красносельский;вт;19.0;2;0.16065371901948897
Ростокино;вт;19.0;2;0.025451341865397194
Таганский;вт;19.0;2;0.13246384205854997
Алексеевский;вт;19.0;2;0.2211653659291893
Сокольники;вт;19.0;2;0.06908675896514296
Бирюлёво Восточное;вт;19.0;2;0.0
Бабушкинский;вт;19.0;2;0.0
Южнопортовый;вт;19.0;2;0.17549325849975272
Ярославский;вт;19.0;2;0.0
Печатники;вт;19.0;2;0.02424015410908184
Богородское;вт;19.0;2;0.0
Метрогородок;вт;19.0;2;0.0
Лефортово;вт;19.0;2;0.1886486594277228
Орехово-Борисово Северное;вт;19.0;2;0.0
Лосиноостровский;вт;19.0;2;0.0
Нижегородский;вт;19.0;2;0.04743460121082241
Перово;вт;19.0;2;0.0
Орехово-Борисово Южное;вт;19.0;2;0.0
Марьино;вт;19.0;2;0.0
Вешняки;вт;19.0;2;0.0
Преображенское;вт;19.0;2;0.0
Соколиная Гора;вт;19.0;2;0.0
Люблино;вт;19.0;2;0.0
Текстильщики;вт;19.0;2;0.0
Братеево;вт;19.0;2;0.0
Зябликово;вт;19.0;2;0.0
Рязанский;вт;19.0;2;0.0
Измайлово;вт;19.0;2;0.0
Новогиреево;вт;19.0;2;0.0
Кузьминки;вт;19.0;2;0.0
Гольяново;вт;19.0;2;0.0
Северное Измайлово;вт;19.0;2;0.0
Капотня;вт;19.0;2;0.0
Выхино-Жулебино;вт;19.0;2;0.0
Восточное Измайлово;вт;19.0;2;0.0
Ивановское;вт;19.0;2;0.0
Кунцево;вт;19.0;2;0.0
Саларьево-Румянцево;вт;19.0;2;0.0
Южное Бутово;вт;19.0;2;0.0
Выхино;вт;19.0;2;0.0
Мякинино-Волоколамская-Митино-Пятницкое шоссе;вт;19.0;2;0.0
Бульвар Дмитрия Донского;вт;19.0;2;0.0
Новокосино;вт;19.0;2;0.0
Аэропорт Шереметьево;вт;19.0;2;0.0
Аэропорт Домодедово;вт;19.0;2;0.0
Аэропорт Внуково;вт;19.0;2;0.0
Филёвский Парк;вт;20.0;2;0.0
Щукино;вт;20.0;2;0.0
Нагатинский Затон;вт;20.0;2;0.0
Дмитровский;вт;20.0;2;0.0
Тёплый Стан;вт;20.0;2;0.0
Ховрино;вт;20.0;2;0.0
Ломоносовский;вт;20.0;2;0.0
Можайский;вт;20.0;2;0.0
Строгино;вт;20.0;2;0.0
Крылатское;вт;20.0;2;0.0
Головинский;вт;20.0;2;0.0
Южное Тушино;вт;20.0;2;0.0
Северное Тушино;вт;20.0;2;0.0
Черёмушки;вт;20.0;2;0.016336035899706895
Покровское-Стрешнево;вт;20.0;2;0.0
Хорошёво-Мнёвники;вт;20.0;2;0.0
Очаково-Матвеевское;вт;20.0;2;0.0
Тропарёво-Никулино;вт;20.0;2;0.0
Левобережный;вт;20.0;2;0.0
Фили-Давыдково;вт;20.0;2;0.0
Обручевский;вт;20.0;2;0.0
Раменки;вт;20.0;2;0.10906745511221069
Войковский;вт;20.0;2;0.033280756682513186
Сокол;вт;20.0;2;0.07627985377626409
Западное Дегунино;вт;20.0;2;0.0
Проспект Вернадского;вт;20.0;2;0.0
Ясенево;вт;20.0;2;0.0
Дорогомилово;вт;20.0;2;0.10282781249830598
Коньково;вт;20.0;2;0.0
Хорошёвский;вт;20.0;2;0.0727115244554334
Беговой;вт;20.0;2;0.04406071294424121
Коптево;вт;20.0;2;0.055490904873935556
Аэропорт;вт;20.0;2;0.15260556120029267
Пресненский;вт;20.0;2;0.07653650054548031
Бескудниковский;вт;20.0;2;0.02711031701502547
Гагаринский;вт;20.0;2;0.12890329327546862
Тимирязевский;вт;20.0;2;0.05925315680553133
Лианозово;вт;20.0;2;0.0
Хамовники;вт;20.0;2;0.06197904336538307
Восточное Дегунино;вт;20.0;2;0.0
Савёловский;вт;20.0;2;0.1347812670056776
Академический;вт;20.0;2;0.1251619331017764
Зюзино;вт;20.0;2;0.01655996326512983
Алтуфьевский;вт;20.0;2;0.0
Марфино;вт;20.0;2;0.04230831678264311
Чертаново Центральное;вт;20.0;2;0.0
Отрадное;вт;20.0;2;0.0
Арбат;вт;20.0;2;0.2567864856273395
Чертаново Южное;вт;20.0;2;0.0
Бутырский;вт;20.0;2;0.19464864079194769
Тверской;вт;20.0;2;0.06098567901194633
Чертаново Северное;вт;20.0;2;0.0
Якиманка;вт;20.0;2;0.03714774890777917
Котловка;вт;20.0;2;0.0
Останкинский;вт;20.0;2;0.021346230235677877
Донской;вт;20.0;2;0.12550785823543978
Бибирево;вт;20.0;2;0.0
Бирюлёво Западное;вт;20.0;2;0.0
Марьина Роща;вт;20.0;2;0.03805029528073796
Нагорный;вт;20.0;2;0.0
Свиблово;вт;20.0;2;0.0
Даниловский;вт;20.0;2;0.0571665744190319
Мещанский;вт;20.0;2;0.05920409384890616
Южное Медведково;вт;20.0;2;0.0
Замоскворечье;вт;20.0;2;0.16681956026726105
Северное Медведково;вт;20.0;2;0.0
Нагатино-Садовники;вт;20.0;2;0.0
Москворечье-Сабурово;вт;20.0;2;0.0
Царицыно;вт;20.0;2;0.0
Басманный;вт;20.0;2;0.1699256922276972
Красносельский;вт;20.0;2;0.16065371901948897
Ростокино;вт;20.0;2;0.025451341865397194
Таганский;вт;20.0;2;0.14350249556342912
Алексеевский;вт;20.0;2;0.2381780863852808
Сокольники;вт;20.0;2;0.08635844870642871
Бирюлёво Восточное;вт;20.0;2;0.0
Бабушкинский;вт;20.0;2;0.0
Южнопортовый;вт;20.0;2;0.17549325849975272
Ярославский;вт;20.0;2;0.0
Печатники;вт;20.0;2;0.02424015410908184
Богородское;вт;20.0;2;0.0
Метрогородок;вт;20.0;2;0.0
Лефортово;вт;20.0;2;0.1886486594277228
Орехово-Борисово Северное;вт;20.0;2;0.0
Лосиноостровский;вт;20.0;2;0.0
Нижегородский;вт;20.0;2;0.04743460121082241
Перово;вт;20.0;2;0.0
Орехово-Борисово Южное;вт;20.0;2;0.0
Марьино;вт;20.0;2;0.0
Вешняки;вт;20.0;2;0.0
Преображенское;вт;20.0;2;0.0
Соколиная Гора;вт;20.0;2;0.0
Люблино;вт;20.0;2;0.0
Текстильщики;вт;20.0;2;0.0
Братеево;вт;20.0;2;0.0
Зябликово;вт;20.0;2;0.0
Рязанский;вт;20.0;2;0.0
